Fri Dec 20 08:47:36 2019
JOBID PARTITION NAME USER STATE TIME TIME_LIMI NODES NODELIST(REASON)
12849845 atlas cream_15 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849846 atlas cream_64 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849847 atlas cream_28 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849848 atlas cream_00 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849849 atlas cream_82 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849850 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849851 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849852 atlas cream_29 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849853 atlas cream_17 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849854 atlas cream_40 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849855 atlas cream_79 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849921 atlas cream_76 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849922 atlas cream_94 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849923 atlas cream_15 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849924 atlas cream_99 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849925 atlas cream_93 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849926 atlas cream_62 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849927 atlas cream_32 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849928 atlas cream_45 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849929 atlas cream_74 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849930 atlas cream_22 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849931 atlas cream_76 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849932 atlas cream_55 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849933 atlas cream_54 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849934 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849935 atlas cream_76 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849936 atlas cream_36 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849939 atlas cream_26 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849940 atlas cream_97 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849941 atlas cream_55 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849942 atlas cream_23 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849943 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849944 atlas cream_76 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849945 atlas cream_71 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849946 atlas cream_34 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849947 atlas cream_99 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849948 atlas cream_43 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849949 atlas cream_19 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849950 atlas cream_86 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849951 atlas cream_44 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849952 atlas cream_95 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849953 atlas cream_04 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849954 atlas cream_00 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849955 atlas cream_25 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849956 atlas cream_78 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849957 atlas cream_94 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849958 atlas cream_28 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849980 atlas cream_57 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12849981 atlas cream_18 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850009 atlasmcor cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850010 atlasmcor cream_17 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850031 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850032 atlas cream_54 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850033 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850034 atlas cream_85 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850035 atlas cream_90 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850037 atlas cream_64 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850038 atlas cream_45 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850101 atlas cream_94 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850102 atlas cream_97 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850103 atlas cream_72 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850104 atlas cream_89 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850105 atlas cream_00 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850106 atlas cream_92 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850107 atlas cream_83 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850108 atlas cream_98 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850109 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850110 atlas cream_86 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850111 atlas cream_74 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850112 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850113 atlas cream_97 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850114 atlas cream_29 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850115 atlas cream_77 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850116 atlas cream_37 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850117 atlas cream_81 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850197 atlasmcor cream_82 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850198 atlasmcor cream_53 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850199 atlasmcor cream_18 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850264 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850265 atlas cream_45 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850301 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850302 atlas cream_30 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850303 atlas cream_97 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850304 atlas cream_61 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850305 atlas cream_61 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850306 atlas cream_39 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850307 atlas cream_14 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850308 atlas cream_73 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850309 atlas cream_63 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850310 atlas cream_41 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850311 atlas cream_82 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850312 atlas cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850313 atlas cream_41 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850314 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850315 atlas cream_50 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850316 atlas cream_35 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850317 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850318 atlas cream_77 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850319 atlas cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850320 atlas cream_65 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850356 atlas cream_95 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850357 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850358 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850359 atlas cream_97 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850360 atlas cream_20 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850361 atlas cream_10 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850362 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850363 atlas cream_24 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850364 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850365 atlas cream_30 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850366 atlas cream_77 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850367 atlas cream_50 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850368 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850369 atlas cream_08 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850370 atlas cream_20 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850371 atlas cream_38 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850372 atlas cream_38 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850373 atlas cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850374 atlas cream_16 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850397 atlas cream_44 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850398 atlas cream_02 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850442 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850443 atlas cream_49 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850444 atlas cream_38 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850445 atlas cream_29 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850446 atlas cream_96 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850447 atlas cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850448 atlas cream_88 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850493 atlas cream_57 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850494 atlas cream_90 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850495 atlas cream_36 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850496 atlas cream_28 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850497 atlas cream_92 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850498 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850499 atlas cream_18 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850519 atlas cream_73 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850520 atlas cream_12 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850521 atlas cream_86 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850522 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850523 atlas cream_83 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850524 atlas cream_24 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850525 atlas cream_75 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850526 atlas cream_01 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850527 atlas cream_58 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850528 atlas cream_11 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850529 atlas cream_62 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850530 atlas cream_41 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850531 atlas cream_01 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850532 atlas cream_35 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850533 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850534 atlas cream_65 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850536 atlas cream_01 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850537 atlas cream_35 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850538 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850539 atlas cream_65 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850541 atlas cream_41 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850547 atlas cream_72 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850594 atlas cream_91 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850595 atlas cream_32 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850621 atlas cream_74 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850622 atlas cream_85 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850623 atlas cream_63 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850624 atlas cream_15 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850625 atlas cream_30 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850626 atlas cream_58 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850627 atlas cream_39 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850637 atlas cream_02 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850638 atlas cream_93 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850639 atlas cream_79 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850640 atlas cream_69 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850641 atlas cream_37 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850642 atlas cream_70 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850643 atlas cream_27 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850644 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850645 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850646 atlas cream_24 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850647 atlas cream_96 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850653 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850654 atlas cream_80 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850655 atlas cream_17 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850656 atlas cream_64 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850713 atlas cream_07 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850714 atlas cream_80 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850715 atlas cream_23 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850716 atlas cream_15 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850717 atlas cream_12 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850718 atlas cream_41 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850719 atlas cream_26 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850720 atlas cream_68 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850721 atlas cream_24 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850722 atlas cream_02 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850723 atlas cream_11 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850725 atlas cream_15 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850726 atlas cream_88 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850727 atlas cream_60 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850728 atlas cream_90 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850729 atlas cream_01 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850730 atlas cream_75 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850736 atlas cream_60 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850737 atlas cream_35 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850738 atlas cream_51 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850739 atlas cream_82 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850740 atlas cream_39 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850741 atlas cream_16 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850742 atlas cream_38 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850743 atlas cream_09 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850744 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850745 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850746 atlas cream_70 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850747 atlas cream_24 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850748 atlas cream_91 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850749 atlas cream_84 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850753 atlas cream_31 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850754 atlas cream_38 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850798 atlas cream_74 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850799 atlas cream_50 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850800 atlas cream_89 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850801 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850802 atlas cream_80 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850803 atlas cream_77 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850804 atlas cream_05 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850805 atlas cream_74 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12850806 atlas cream_65 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851010 atlas cream_72 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851011 atlas cream_52 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851012 atlas cream_47 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851013 atlas cream_44 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851014 atlas cream_77 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851015 atlas cream_21 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851016 atlas cream_02 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851030 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851031 atlas cream_16 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851032 atlas cream_94 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851033 atlas cream_88 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851034 atlas cream_82 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851035 atlas cream_61 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851036 atlas cream_32 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851037 atlas cream_96 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851038 atlas cream_08 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851039 atlas cream_56 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851040 atlas cream_10 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851060 atlas cream_53 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851061 atlas cream_46 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851062 atlas cream_45 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851063 atlas cream_23 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851064 atlas cream_34 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851065 atlas cream_67 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851066 atlas cream_30 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851067 atlas cream_32 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851068 atlas cream_33 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851069 atlas cream_85 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851156 atlas cream_54 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851157 atlas cream_81 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851158 atlas cream_20 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851159 atlas cream_89 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851160 atlas cream_45 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851161 atlas cream_13 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851162 atlas cream_22 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851163 atlas cream_58 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851164 atlas cream_02 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851165 atlas cream_04 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851166 atlas cream_19 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851167 atlas cream_54 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851168 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851169 atlas cream_59 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851170 atlas cream_18 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851171 atlas cream_67 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851172 atlas cream_85 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851173 atlas cream_08 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851174 atlas cream_67 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851175 atlas cream_30 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851176 atlas cream_07 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
12851177 atlas cream_48 atlasprd PENDING 0:00 1-00:00:00 1 (AssocGrpCpuLimit)
